sheet_0023	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0023/full/pct:50/0/default.jpg	7ccbb7fd4a3113b1232698178b0fa0620fd104934bd5fb92ad7f00ea2d19d29a	1089534
sheet_0024	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0024/full/pct:50/0/default.jpg	db71c04c23a429643904067b47bea2449b1227cee6a9c50f05664a07674444f3	1168258
sheet_0025	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0025/full/pct:50/0/default.jpg	e48c5e0955b2466c57d7a91b6af08b4b9bf36b77ec5298c2a0e670e7d063722f	949657
sheet_0026	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0026/full/pct:50/0/default.jpg	01f5bacc6206d6ab2be2ddfb95f4a7725bb2c87270a155433cf754815cc85df4	949828
sheet_0027	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0027/full/pct:50/0/default.jpg	812c918f5466a6a7f645d97b29321db9795d7f461a39089a22131496878f088a	1205262
sheet_0028	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0028/full/pct:50/0/default.jpg	3aa0f215c84583fe8a0852dc273715afc9cabce94a595d1b0e1099719d3ea627	1263924
sheet_0029	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0029/full/pct:50/0/default.jpg	fb7077457ebb529d11a1f962e2fabb594ba421684d47318fa7648d37ea3f54e5	1233308
sheet_0030	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0030/full/pct:50/0/default.jpg	d4eadf06fef74e90e0a1e24815f41985f73b2b6ab12e70bce54b84792e250dc2	1259326
sheet_0031	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0031/full/pct:50/0/default.jpg	16e86d1c929a7e588e8a55ee165dfea247a6055fccaf96a2182b080327aeb613	1144440
sheet_0032	https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034gm:g4034gm_g085391912:08539_1912-0032/full/pct:50/0/default.jpg	0eff88178e86bc65f2774eff0b8aa13e019a9978c48d930d782a051d33ec679e	907344
